Latitude;Longitude;Type;StationID;StationName;MLLW;MLW;MSL;MHW;MHHW;NGVD;NAVD
32.2733;-80.585;Sub;xTide_0603;Capers Island, Trenchards Inlet, South Carolina;0.0;-0.06440;-1.03860;-1.95177;-2.07637;-0.83676;-1.11977
33.5517;-79.0367;Sub;xTide_0604;Captain Alex's Marina, Parsonage Creek, Murrells Inlet, South Carolina;0.0;-0.04490;-0.71546;-1.35378;-1.47790;-0.51161;-0.83417
26.4783;-82.1833;Sub;xTide_0605;Captiva Island (outside), Florida;0.0;-0.14951;-0.38441;-0.60779;-0.69160;-0.20105;-0.55755
26.5217;-82.1883;Sub;xTide_0606;Captiva Island, Pine Island Sound, Florida;0.0;-0.12143;-0.34144;-0.55646;-0.63413;-0.16911;-0.52611
26.6093;-82.2223;Sub;xTide_0607;Captiva Pass, Florida Current;0.0;-0.09971;-0.31490;-0.53267;-0.60035;-0.14012;-0.49608
25.345;-80.3317;Sub;xTide_0608;Card Sound, western side, Florida;0.0;-0.02463;-0.13028;-0.25798;-0.26774;0.08580;-0.38133
26.405;-81.885;Sub;xTide_0609;Carlos Point, Estero Bay, Florida;0.0;-0.14762;-0.40941;-0.69106;-0.77604;-0.19928;-0.56067
40.8067;-74.06;Sub;xTide_0610;Carlstadt, Garretts Reach, Hackensack River, New Jersey;0.0;-999999;-999999;-999999;-999999;-999999;-999999
36.52;-121.94;Sub;xTide_0611;Carmel Cove, Carmel Bay, California;0.0;-0.32080;-0.86820;-1.43580;-1.64990;-0.79752;0.03434
33.465;-79.1867;Sub;xTide_0612;Carr Creek, 1 mile above entrance, Great Pee Dee River, South Carolina;0.0;-999999;-999999;-999999;-999999;-999999;-999999
29.85;-84.665;Ref;xTide_0613;Carrabelle, Carrabelle River, St. George Sound, Florida;0.0;-0.17210;-0.40230;-0.65770;-0.71460;-0.23766;-0.41478
29.85;-84.665;Sub;xTide_0614;Carrabelle, Carrabelle River, St. George Sound, Florida (sub);0.0;-0.17210;-0.40230;-0.65770;-0.71460;-0.23766;-0.41478
34.7022;-76.6175;Sub;xTide_0615;Carrot Island (Depth 6ft), Beaufort Inlet, North Carolina Current;0.0;-0.03726;-0.40296;-0.76002;-0.83288;-0.20629;-0.50572
58.5867;-152.513;Sub;xTide_0616;Carry Inlet, Shuyak Island, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
59.9833;-141.47;Sub;xTide_0617;Carson Creek Entrance, 1.4 nmi. ESE of (Depth 15ft), Icy Bay, Alaska Current;0.0;-999999;-999999;-999999;-999999;-999999;-999999
59.9867;-141.4367;Sub;xTide_0618;Carson Creek Entrance, 2.4 nmi. ESE of (Depth 50ft), Icy Bay, Alaska Current;0.0;-999999;-999999;-999999;-999999;-999999;-999999
59.97;-141.4133;Sub;xTide_0619;Carson Creek Entrance, 3.3 nmi. SE of (Depth 78ft), Icy Bay, Alaska Current;0.0;-999999;-999999;-999999;-999999;-999999;-999999
59.378;-162.0293;Ref;xTide_0620;Carter Bay, Kuskokwim Bay, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
59.2833;-162.3667;Sub;xTide_0621;Carter Bay, west of, Kuskokwim Bay, Alaska Current;0.0;-999999;-999999;-999999;-999999;-999999;-999999
40.5867;-74.21;Sub;xTide_0622;Carteret, Arthur Kill, New Jersey;0.0;-0.08067;-0.88357;-1.66588;-1.76948;-0.59387;-0.91827
32.4933;-80.3267;Sub;xTide_0623;Carters Dock, Big Bay Creek, South Edisto River, South Carolina;0.0;-0.06000;-1.02801;-1.88103;-1.99103;-0.81801;-1.10899
25.2217;-80.2117;Sub;xTide_0624;Carysfort Reef, Florida;0.0;-0.05600;-0.40400;-0.75400;-0.77600;-0.19790;-0.67303
45.0479;-124.0073;Ref;xTide_0625;Cascade Head, Salmon River, Oregon;0.0;-0.41910;-1.35180;-2.28646;-2.51199;-1.23762;-0.21303
33.1083;-79.3933;Sub;xTide_0626;Casino Creek, ICWW, South Carolina;0.0;-0.04602;-0.74823;-1.43334;-1.54059;-0.49961;-0.80276
44.3867;-68.7967;Sub;xTide_0627;Castine, Penobscot Bay, Maine;0.0;-0.11607;-1.68724;-3.21924;-3.34498;-1.55209;-1.77263
56.2317;-158.347;Ref;xTide_0628;Castle Bay, Northwest Arm, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
34.35;-77.9333;Sub;xTide_0629;Castle Hayne, Northeast River, Cape Fear River, North Carolina;0.0;-999999;-999999;-999999;-999999;-999999;-999999
41.4633;-71.3617;Sub;xTide_0630;Castle Hill, Narragansett Bay, Rhode Island;0.0;-0.04400;-0.49780;-1.03420;-1.10840;-0.31729;-0.59021
41.4567;-71.3783;Sub;xTide_0631;Castle Hill, west of, East Passage (Depth 15ft), Narragansett Bay, Rhode Island Current;0.0;-0.04471;-0.51575;-1.03736;-1.11435;-0.33599;-0.60921
32.767;-79.9117;Sub;xTide_0632;Castle Pinckney, 0.4 mile south of, Charleston Harbor, South Carolina Current;0.0;-0.05736;-0.88265;-1.63846;-1.74841;-0.65388;-0.95633
32.7663;-79.9195;Sub;xTide_0633;Castle Pinckney, 0.6 mile southwest of, Charleston Harbor, South Carolina Current;0.0;-0.05812;-0.88638;-1.64052;-1.75009;-0.65622;-0.95838
42.5333;-73.7667;Sub;xTide_0634;Castleton, Hudson River, New York;0.0;-999999;-999999;-999999;-999999;-999999;-999999
30.2317;-89.1167;Sub;xTide_0635;Cat Island, Mississippi;0.0;-0.02800;-0.23600;-0.45000;-0.47900;-0.17904;-0.15182
29.7233;-84.8867;Ref;xTide_0636;Cat Point, Apalachicola Bay, Florida;0.0;-0.22483;-0.46166;-0.70858;-0.80141;-0.33347;-0.51085
29.7233;-84.8867;Sub;xTide_0637;Cat Point, Apalachicola Bay, Florida (sub);0.0;-0.22483;-0.46166;-0.70858;-0.80141;-0.33347;-0.51085
33.4317;-118.503;Sub;xTide_0638;Catalina Harbor, Santa Catalina Island, California;0.0;-0.27436;-0.82323;-1.37327;-1.58724;-0.76078;-0.03328
46.1243;-123.8043;Ref;xTide_0639;Cathcart Landing, Youngs River, Oregon;0.0;-999999;-999999;-999999;-999999;-999999;-999999
46.1562;-123.315;Sub;xTide_0640;Cathlamet Channel, SE of Nassa Point (Depth 19ft), Washington Current;0.0;-0.18352;-0.96112;-1.82026;-2.00366;-0.21001;0.73040
27.7083;-82.7247;Sub;xTide_0641;Cats Point (bridge west of), Tampa Bay, Florida Current;0.0;-0.11481;-0.35372;-0.58224;-0.66972;-0.18738;-0.47188
48.4338;-122.947;Sub;xTide_0642;Cattle Point, 1.2 miles southeast of, San Juan Channel, Washington Current;0.0;-0.61397;-1.33207;-2.03535;-2.18484;-1.20361;-0.06230
48.4;-123;Sub;xTide_0643;Cattle Point, 2.8 miles SSW of, Straight of Juan de Fuca, Washington Current;0.0;-0.61299;-1.29811;-1.97624;-2.12355;-1.17581;-0.04078
48.3833;-123.0167;Sub;xTide_0644;Cattle Point, 5 miles SSW of, Straight of Juan de Fuca, Washington Current;0.0;-0.61790;-1.29078;-1.96263;-2.10853;-1.16948;-0.03779
40.965;-73.0433;Ref;xTide_0645;Cedar Beach, Long Island, New York;0.0;-0.06901;-1.04501;-2.03311;-2.13111;-0.80426;-1.10978
39.2983;-75.2467;Sub;xTide_0646;Cedar Creek entrance, Nantuxent Cove, Delaware Bay, New Jersey;0.0;-999999;-999999;-999999;-999999;-999999;-999999
39.87;-74.155;Sub;xTide_0647;Cedar Creek, Barnegat Bay, New Jersey;0.0;-999999;-999999;-999999;-999999;-999999;-999999
31.545;-81.2467;Sub;xTide_0648;Cedar Hammock, south of (Depth 12ft), Sapelo Sound, Georgia Current;0.0;-0.06363;-1.18081;-2.20538;-2.31728;-0.98448;-1.28770
30.4367;-81.6417;Ref;xTide_0649;Cedar Heights, Broward River, Florida;0.0;-0.02514;-0.49260;-0.93539;-0.98045;-0.26011;-0.58170
33.12;-79.27;Sub;xTide_0650;Cedar Island Point, South Santee River, South Carolina;0.0;-0.05380;-0.72140;-1.38980;-1.49840;-0.46312;-0.76779
33.14;-79.245;Sub;xTide_0651;Cedar Island, North Santee Bay, South Carolina;0.0;-0.05400;-0.71270;-1.37810;-1.48600;-0.45152;-0.75631
29.135;-83.0317;Ref;xTide_0652;Cedar Key, Gulf Of Mexico, Florida;0.0;-0.19263;-0.62003;-1.05497;-1.15778;-0.48160;-0.68601
38.3045;-76.3517;Sub;xTide_0653;Cedar Point, 1.1 miles ENE of, Chesapeake Bay, Maryland Current;0.0;-0.06642;-0.24692;-0.42329;-0.49622;-0.07107;-0.32916
38.3108;-76.3133;Sub;xTide_0654;Cedar Point, 2.9 n.mi. ENE of (Depth 16ft), Chesapeake Bay, Maryland Current;0.0;-0.05956;-0.24712;-0.42663;-0.49595;-0.09186;-0.34587
38.3108;-76.3133;Sub;xTide_0655;Cedar Point, 2.9 n.mi. ENE of (Depth 50ft), Chesapeake Bay, Maryland Current;0.0;-0.05956;-0.24712;-0.42663;-0.49595;-0.09186;-0.34587
39.6533;-74.2567;Sub;xTide_0656;Cedar Run, Little Egg Harbor, New Jersey;0.0;-999999;-999999;-999999;-999999;-999999;-999999
39.2467;-74.7183;Sub;xTide_0657;Cedar Swamp Creek, Tuckahoe River, Great Egg Harbor Bay, New Jersey;0.0;-999999;-999999;-999999;-999999;-999999;-999999
41.435;-70.6967;Sub;xTide_0658;Cedar Tree Neck, Martha's Vineyard, Massachusetts;0.0;-0.05350;-0.37021;-0.70778;-0.80194;-0.21050;-0.47376
44.2633;-68.5867;Sub;xTide_0659;Center Harbor, Eggemoggin Reach, Maine;0.0;-0.11430;-1.68455;-3.21221;-3.34169;-1.58097;-1.76967
39.0533;-76.075;Sub;xTide_0660;Centreville Landing, Corsica River, Chester River, Maryland;0.0;-999999;-999999;-999999;-999999;-999999;-999999
30.9633;-81.655;Sub;xTide_0661;Ceylon, Satilla River, Georgia;0.0;-999999;-999999;-999999;-999999;-999999;-999999
31.3317;-81.46;Sub;xTide_0662;Champney Island, South Altamaha River, Georgia;0.0;-999999;-999999;-999999;-999999;-999999;-999999
59.4883;-150.312;Sub;xTide_0663;Chance Cove (Lagoon), Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
38.1717;-75.945;Sub;xTide_0664;Chance, Chesapeake Bay, Maryland;0.0;-0.04208;-0.33888;-0.63679;-0.66920;-0.15437;-0.40711
30.0483;-88.8717;Sub;xTide_0665;Chandeleur Light, Louisiana;0.0;-0.02092;-0.22308;-0.43384;-0.45390;-0.07095;-0.07052
56.1467;-158.107;Sub;xTide_0666;Chankliut Island, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
35.0653;-76.0188;Sub;xTide_0667;Channel entrance, Ocracoke Inlet, Pamlico Sound, North Carolina Current;0.0;-0.03678;-0.42492;-0.81898;-0.91058;-0.16184;-0.49132
30.125;-85.73;Sub;xTide_0668;Channel entrance, St. Andrew Bay, Florida;0.0;-0.02100;-0.19300;-0.38700;-0.39400;-0.01815;-0.16184
24.8367;-80.7667;Sub;xTide_0669;Channel Five, east side, Hawk Channel, Florida;0.0;-0.02483;-0.21082;-0.39091;-0.43586;-0.01619;-0.47618
24.84;-80.78;Sub;xTide_0670;Channel Five, west side, Hawk Channel, Florida;0.0;-0.02143;-0.19120;-0.35583;-0.39967;0.02128;-0.45641
56.3752;-132.1697;Sub;xTide_0671;Channel Island, north of, Alaska Current;0.0;-999999;-999999;-999999;-999999;-999999;-999999
24.6033;-81.725;Sub;xTide_0672;Channel Key, west side, Florida;0.0;-0.04898;-0.18399;-0.31896;-0.41094;0.01583;-0.39627
34.7033;-76.62;Sub;xTide_0673;Channel Marker Lt. 59, North Carolina;0.0;-0.03744;-0.40724;-0.76844;-0.84188;-0.21124;-0.51042
24.845;-80.7483;Sub;xTide_0674;Channel Two, east, Lower Matecumbe Key, Fla. Bay, Florida;0.0;-0.02670;-0.21964;-0.40188;-0.44646;-0.03082;-0.48408
24.8417;-80.7533;Sub;xTide_0675;Channel Two, west side, Hawk Channel, Florida;0.0;-0.02706;-0.22397;-0.41172;-0.45594;-0.03410;-0.48881
46.9333;-124.1;Sub;xTide_0676;Channel, 1.5 miles north of Westport, Grays Harbor, Washington Current;0.0;-0.43299;-1.49661;-2.55783;-2.78250;-1.41835;-0.32208
46.9333;-124.0833;Sub;xTide_0677;Channel, 2.1 miles NNE of Westport, Grays Harbor, Washington Current;0.0;-0.43459;-1.51579;-2.59332;-2.81685;-1.43707;-0.33956
41.605;-70.6517;Ref;xTide_0678;Chapoquoit Point, West Falmouth Harbor, Buzzards Bay, Massachusetts;0.0;-0.04896;-0.56300;-1.21537;-1.29529;-0.43199;-0.69216
32.756;-79.8703;Ref;xTide_0679;Charleston Harbor (off Fort Sumter), South Carolina Current;0.0;-0.05672;-0.85099;-1.60237;-1.71429;-0.63795;-0.93890
32.7333;-79.8333;Sub;xTide_0680;Charleston Hbr. ent. (between jetties), Charleston Harbor, South Carolina Current;0.0;-0.05653;-0.82853;-1.56676;-1.68088;-0.62614;-0.92612
32.7817;-79.925;Ref;xTide_0681;Charleston, Cooper River Entrance, South Carolina;0.0;-0.05700;-0.89107;-1.64921;-1.75828;-0.65887;-0.95814
43.345;-124.322;Ref;xTide_0682;Charleston, Coos Bay, Oregon;0.0;-0.38700;-1.24400;-2.12000;-2.32300;-1.27494;-0.15200
42.3717;-71.055;Sub;xTide_0683;Charlestown, Charles River entrance, Boston Harbor, Massachusetts;0.0;-0.10332;-1.58953;-3.00251;-3.13622;-1.43873;-1.68297
39.5733;-75.97;Sub;xTide_0684;Charlestown, Northeast River, Chesapeake Bay, Maryland;0.0;-0.12297;-0.39499;-0.69940;-0.84980;-0.11803;-0.36132
18.3358;-64.92;Ref;xTide_0685;Charlotte Amalie, St. Thomas, Virgin Islands;0.0;-0.01320;-0.11360;-0.22700;-0.23960;-999999;0.02590
28.715;-82.5767;Ref;xTide_0686;Chassahowitzka, Chassahowitzka River, Florida;0.0;-999999;-999999;-999999;-999999;-999999;-999999
25.69;-81.285;Sub;xTide_0687;Chatham River entrance, Florida;0.0;-0.15727;-0.63827;-1.12050;-1.19400;-0.43155;-0.85710
41.6885;-69.9511;Ref;xTide_0688;Chatham, Cape Cod, Massachusetts;0.0;-0.06665;-0.96630;-1.85326;-1.97440;-0.75682;-1.02724
41.6667;-69.9667;Ref;xTide_0689;Chatham, Stage Harbor, Cape Cod, Massachusetts;0.0;-0.07900;-0.71200;-1.28300;-1.39500;-0.54703;-0.81779
37.2917;-76.5867;Sub;xTide_0690;Cheatham Annex, York River, Virginia;0.0;-0.03261;-0.40626;-0.79791;-0.85887;-0.20062;-0.49901
32.3733;-80.8367;Sub;xTide_0691;Chechessee Bluff, Chechessee River, South Carolina;0.0;-0.06449;-1.44862;-2.49232;-2.60174;-1.18261;-1.46751
40.4533;-74.2733;Sub;xTide_0692;Cheesequake Creek, Garden State Parkway, New Jersey;0.0;-999999;-999999;-999999;-999999;-999999;-999999
30.065;-89.8;Sub;xTide_0693;Chef Menteur, Chef Menteur Pass, Louisiana;0.0;-0.01600;-0.17000;-0.31100;-0.32300;0.08170;0.01966
42.3867;-71.0233;Ref;xTide_0694;Chelsea St. Bridge, Chelsea River, Boston Harbor, Massachusetts;0.0;-999999;-999999;-999999;-999999;-999999;-999999
40.6;-74.2;Sub;xTide_0695;Chelsea, Arthur Kill, New Jersey;0.0;-0.07836;-0.88498;-1.66082;-1.76431;-0.59526;-0.92177
60.33;-148.143;Sub;xTide_0696;Chenega Island, Dangerous Passage, Prince William Sound, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
60.2833;-148.113;Sub;xTide_0697;Chenega Island, southwest end, Prince William Sound, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
53.395;-167.533;Sub;xTide_0698;Chernofski Harbor, Unalaska Island, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
33.835;-78.6333;Sub;xTide_0699;Cherry Grove (inside), South Carolina;0.0;-0.04114;-0.76335;-1.46556;-1.58649;-0.53877;-0.85949
38.5617;-76.2083;Sub;xTide_0700;Cherry Island, Beckwiths Creek, Little Choptank River, Maryland;0.0;-0.05720;-0.25780;-0.45020;-0.52270;-0.07701;-0.31272
48.8633;-122.758;Ref;xTide_0701;Cherry Point, Strait of Georgia, Washington;0.0;-0.79612;-1.61007;-2.53488;-2.78781;-1.50237;-0.29264
36.9667;-76.1133;Ref;xTide_0702;Chesapeake Bay Bridge-Tunnel, Virginia;0.0;-0.03716;-0.43319;-0.81891;-0.88928;-0.30439;-0.56372
38.9917;-76.385;Sub;xTide_0703;Chesapeake Bay Bridge, main channel, Chesapeake Bay, Maryland Current;0.0;-0.06413;-0.21380;-0.35446;-0.43208;-0.01456;-0.25607
38.7;-76.5333;Sub;xTide_0704;Chesapeake Beach, Chesapeake Bay, Maryland;0.0;-0.06071;-0.21091;-0.36040;-0.42641;-0.02354;-0.26724
39.5267;-75.81;Ref;xTide_0705;Chesapeake City, Chesapeake and Delaware Canal, Maryland;0.0;-0.06876;-0.48913;-0.94518;-1.00941;-0.24509;-0.48077
37.7633;-75.7733;Sub;xTide_0706;Chesconessex Creek, Schooner Bay, Chesapeake Bay, Virginia;0.0;-999999;-999999;-999999;-999999;-999999;-999999
30.6833;-81.5333;Ref;xTide_0707;Chester, Bells River, Florida;0.0;-0.06399;-1.07097;-1.97398;-2.07998;-0.83223;-1.18420
37.3833;-77.3783;Sub;xTide_0708;Chester, James River, Virginia;0.0;-0.03097;-0.51543;-0.91609;-0.97738;-0.15497;-0.48485
39.2067;-76.0633;Sub;xTide_0709;Chestertown, Chester River, Maryland;0.0;-0.11814;-0.40430;-0.67054;-0.82156;-0.22098;-0.46133
39.2072;-76.0612;Sub;xTide_0710;Chestertown, Chester River, Maryland Current;0.0;-0.11774;-0.40435;-0.67146;-0.82204;-0.22109;-0.46142
37.9283;-122.4;Ref;xTide_0711;Chevron Oil Company Pier, Richmond, San Francisco Bay, California;0.0;-0.34303;-0.99403;-1.66103;-1.84703;-0.78654;0.02284
55.8433;-159.105;Sub;xTide_0712;Chiachi Island (east side), Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
52.9167;-173.2167;Sub;xTide_0713;Chichagof Harbor, Attu Island, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
30.7819;-88.0736;Ref;xTide_0714;Chickasaw Creek, Alabama;0.0;-999999;-999999;-999999;-999999;-999999;-999999
56.2967;-158.4;Sub;xTide_0715;Chignik, Anchorage Bay, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
33.0938;-79.9425;Sub;xTide_0716;Childsbury, S.A.L. RR. bridge, Cooper River, Charleston Harbor, South Carolina Current;0.0;-0.05332;-0.35364;-0.63737;-0.70699;0.46163;0.15881
59.17;-135.4;Ref;xTide_0717;Chilkat Inlet, Lynn Canal, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
37.9067;-75.405;Ref;xTide_0718;Chincoteague Channel (south end), Chincoteague Bay, Virginia;0.0;-0.03236;-0.36168;-0.70126;-0.76757;-0.15541;-0.40341
37.9517;-75.355;Sub;xTide_0719;Chincoteague Island, Blake Cove, Virginia;0.0;-0.02765;-0.16650;-0.30760;-0.34305;0.02276;-0.22505
37.9383;-75.3733;Sub;xTide_0720;Chincoteague Island, Lewis Creek, Virginia;0.0;-0.02994;-0.22947;-0.42877;-0.46571;-0.03600;-0.28457
37.9417;-75.3467;Sub;xTide_0721;Chincoteague Island, Oyster Bay, Virginia;0.0;-0.03119;-0.35079;-0.68138;-0.74313;-0.16232;-0.40961
37.9317;-75.3833;Ref;xTide_0722;Chincoteague Island, USCG station, Virginia;0.0;-0.02848;-0.26718;-0.50749;-0.55658;-0.07074;-0.32021
37.9317;-75.3833;Sub;xTide_0723;Chincoteague Island, USCG station, Virginia (sub);0.0;-0.02848;-0.26718;-0.50749;-0.55658;-0.07074;-0.32021
46.2422;-123.9642;Sub;xTide_0724;Chinook Point, WSW of (Depth 14ft), Washington Current;0.0;-0.40600;-1.37954;-2.36944;-2.58608;-1.12376;-0.07715
46.2717;-123.948;Sub;xTide_0725;Chinook, Baker Bay, Washington;0.0;-0.41329;-1.39686;-2.37487;-2.59327;-1.11955;-0.09196
60.5033;-151.283;Ref;xTide_0726;Chinulna Point, Cook Inlet, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
55.8083;-155.74;Ref;xTide_0727;Chirikof Island, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
38.6283;-76.1517;Sub;xTide_0728;Chlora Point, 0.5 n.mi. SSW of (Depth 17ft), Choptank River, Maryland Current;0.0;-0.06309;-0.28510;-0.51131;-0.58091;-0.08890;-0.33395
38.6283;-76.1517;Sub;xTide_0729;Chlora Point, 0.5 n.mi. SSW of (Depth 24ft), Choptank River, Maryland Current;0.0;-0.06309;-0.28510;-0.51131;-0.58091;-0.08890;-0.33395
25.8133;-81.3633;Sub;xTide_0730;Chokoloskee, Florida;0.0;-0.11200;-0.47100;-0.88395;-0.96801;-0.26079;-0.67802
32.37;-80.6383;Sub;xTide_0731;Chowan Creek (Depth 15ft), Port Royal Sound, South Carolina Current;0.0;-0.05589;-1.19465;-2.17439;-2.29519;-0.93944;-1.22209
56.0517;-156.698;Ref;xTide_0732;Chowiet Island, Semidi Island, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
17.75;-64.705;Ref;xTide_0733;Christiansted Harbor, St. Croix, Virgin Islands;0.0;-0.00660;-0.11360;-0.22200;-0.22630;-999999;-0.11460
29.0417;-95.175;Sub;xTide_0734;Christmas Bay, Texas;0.0;-0.02000;-0.13400;-0.23603;-0.24903;0.04240;0.03407
25.3917;-80.23;Sub;xTide_0735;Christmas Point, Elliott Key, Florida;0.0;-0.05002;-0.33491;-0.60585;-0.62981;-0.13015;-0.60016
48.6667;-122.5;Sub;xTide_0736;Chuckanut Bay, Bellingham Bay, Washington;0.0;-0.73700;-1.51739;-2.35607;-2.58618;-1.34669;-0.15877
32.715;-80.0917;Sub;xTide_0737;Church Creek bridge, Wadmalaw River, South Carolina;0.0;-0.05959;-1.24267;-2.07836;-2.18621;-0.94853;-1.24607
32.7467;-80.165;Sub;xTide_0738;Church Flats, Stono River, South Carolina;0.0;-0.06800;-1.22594;-2.01009;-2.11209;-0.91030;-1.20608
7.4467;-151.847;Ref;xTide_0739;Chuuk, Moen Island, E. Caroline Islands, F.S.M.;0.0;-999999;-999999;-999999;-999999;-999999;-999999
7.45;-151.85;Sub;xTide_0740;Chuuk, Moen Island, E. Caroline Islands, F.S.M. (sub);0.0;-999999;-999999;-999999;-999999;-999999;-999999
38.8367;-76.28;Sub;xTide_0741;Claiborne, Eastern Bay, Chesapeake Bay, Maryland;0.0;-0.06711;-0.25073;-0.43460;-0.50838;-0.07337;-0.30895
47.5733;-122.543;Sub;xTide_0742;Clam Bay, Rich Passage, Puget Sound, Washington;0.0;-0.86004;-2.04510;-3.23133;-3.49341;-1.80407;-0.74481
33.3333;-79.1933;Ref;xTide_0743;Clambank Creek Dock, Goat Island, North Inlet, South Carolina;0.0;-0.05930;-0.83234;-1.49272;-1.59965;-0.55031;-0.85508
30.4067;-81.51;Ref;xTide_0744;Clapboard Creek, Pelotes Island, Florida;0.0;-0.03200;-0.57907;-1.12643;-1.18743;-0.42844;-0.75416
37.2317;-76.9483;Sub;xTide_0745;Claremont, James River, Virginia;0.0;-0.04442;-0.33361;-0.59025;-0.64832;-0.07810;-0.33119
32.5025;-80.7841;Ref;xTide_0746;Clarendon Plantation, South Carolina;0.0;-0.06455;-1.43579;-2.48578;-2.59852;-1.10285;-1.38499
48.7313;-122.7733;Sub;xTide_0747;Clark Island, 1.6 miles north of, Rosario Strait, Washington Current;0.0;-0.79624;-1.55671;-2.42108;-2.66525;-1.42938;-0.23970
58.8333;-158.5833;Sub;xTide_0748;Clarks Point, 1 mile west of, Alaska Current;0.0;-999999;-999999;-999999;-999999;-999999;-999999
41.5933;-70.9;Ref;xTide_0749;Clarks Point, New Bedford, Buzzards Bay, Massachusetts;0.0;-0.04379;-0.51016;-1.12915;-1.20542;-0.34553;-0.59883
58.8483;-158.552;Ref;xTide_0750;Clarks Point, Nushagak Bay, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
38.4167;-121.523;Sub;xTide_0751;Clarksburg, Sacramento River, California;0.0;-999999;-999999;-999999;-999999;-999999;-999999
40.7997;-73.8468;Sub;xTide_0752;Clason Point, 0.3 n.mi. S of (Depth 15ft), East River, New York Current;0.0;-0.08787;-1.14645;-2.19820;-2.30780;-0.87005;-1.20004
46.2462;-123.9942;Sub;xTide_0753;Clatsop Spit, NNE of (Depth 15ft), Washington Current;0.0;-0.41688;-1.39192;-2.38076;-2.60025;-1.17844;-0.12705
59.9467;-141.52;Sub;xTide_0754;Claybluff Point Light, 2.3 nmi. SE of (Depth 206ft), Icy Bay, Alaska Current;0.0;-999999;-999999;-999999;-999999;-999999;-999999
59.91;-141.595;Sub;xTide_0755;Claybluff Point Light, 3.5 nmi. south of (Depth 75ft), Icy Bay, Alaska Current;0.0;-999999;-999999;-999999;-999999;-999999;-999999
29.5633;-95.0667;Ref;xTide_0756;Clear Lake, Galveston Bay, Texas;0.0;-0.01700;-0.19200;-0.33600;-0.35400;0.00967;0.01300
27.9783;-82.8317;Ref;xTide_0757;Clearwater Beach, Gulf Of Mexico, Florida;0.0;-0.15999;-0.45100;-0.73000;-0.83400;-0.28245;-0.54494
27.9567;-82.8233;Sub;xTide_0758;Clearwater Pass, 0.2 mi. NE of Sand Key, Florida Current;0.0;-0.15737;-0.45265;-0.73972;-0.84537;-0.27821;-0.54098
27.955;-82.8067;Sub;xTide_0759;Clearwater, Florida;0.0;-0.15420;-0.44547;-0.73057;-0.83647;-0.27264;-0.53529
57.2183;-133.512;Sub;xTide_0760;Cleveland Passage, Whitney Island, Frederick Sound, Alaska;0.0;-999999;-999999;-999999;-999999;-999999;-999999
43.695;-70.11;Sub;xTide_0761;Cliff Island, Luckse Sound, Casco Bay, Maine;0.0;-0.09925;-1.48443;-2.84822;-2.98100;-1.31691;-1.52928
54.8;-130.3167;Sub;xTide_0762;Cliff Point, 1 mile east from, Portland Canal, Alaska Current;0.0;-999999;-999999;-999999;-999999;-999999;-999999
