SiteNumber;SiteName;Latitude;Longitude;SiteNumber2
01572190;Swatara Creek near Inwood, PA;40.4792558;-76.530797;USGS01572190
01573000;Swatara Creek at Harper Tavern, PA;40.4025897;-76.57718829;USGS01573000
01573160;Quittapahilla Creek near Bellegrove, PA;40.3426111;-76.56188889;USGS01573160
01573560;Swatara Creek near Hershey, PA;40.29842358;-76.6677469;USGS01573560
01573600;Swatara Creek at Middletown, PA;40.1925531;-76.7279083;USGS01573600
01573695;Conewago Creek near Bellaire, PA;40.19527778;-76.56777778;USGS01573695
01573710;Conewago Creek near Falmouth, PA;40.1511111;-76.6894444;USGS01573710
01573825;West Conewago Creek at East Berlin, PA;39.9412222;-76.99;USGS01573825
01573849;Bermudian Creek at Oxford Road nr Heidlersburg, PA;39.9802222;-77.1546111;USGS01573849
01574000;West Conewago Creek near Manchester, PA;40.08231745;-76.7199675;USGS01574000
01574500;Codorus Creek at Spring Grove, PA;39.8787104;-76.8533073;USGS01574500
01574700;Indian Rock Dam near York, PA;39.92287694;-76.75357978;USGS01574700
01575500;Codorus Creek near York, PA;39.94620975;-76.7552459;USGS01575500
01575585;Codorus Creek at Pleasureville, PA;40.0187082;-76.6930218;USGS01575585
01576000;Susquehanna River at Marietta, PA;40.0545413;-76.5307992;USGS01576000
01576500;Conestoga River at Lancaster, PA;40.05009748;-76.2771798;USGS01576500
01576516;Big Spring Run ab Trib near Willow Street, PA;39.99154444;-76.2609306;USGS01576516
015765185;Unnamed Trib to Big Spring Run nr Willow Street PA;39.99119167;-76.26395278;USGS015765185
015765195;Big Spring Run near Mylin Corners, PA;39.9959361;-76.26403889;USGS015765195
01576754;Conestoga River at Conestoga, PA;39.9464886;-76.3677388;USGS01576754
01576767;Pequea Creek near Ronks, PA;40.00916667;-76.1622222;USGS01576767
01576787;Pequea Creek at Martic Forge, PA;39.90593409;-76.32829298;USGS01576787
01576980;Susquehanna River at Holtwood Dam at Holtwood, PA;39.82788027;-76.33329279;USGS01576980
01577500;Muddy Creek at Castle Fin, PA;39.77260378;-76.3157919;USGS01577500
01578310;SUSQUEHANNA RIVER AT CONOWINGO, MD;39.6579133;-76.1741754;USGS01578310
01578475;Octoraro Creek near Richardsmere, MD;39.7067746;-76.1152286;USGS01578475
01579550;SUSQUEHANNA RIVER NEAR DARLINGTON, MD;39.62605556;-76.15775;USGS01579550
01580000;DEER CREEK AT ROCKS, MD;39.6299722;-76.4033056;USGS01580000
01580520;DEER CREEK NEAR DARLINGTON, MD;39.61744444;-76.1918611;USGS01580520
01580620;CHES BAY AT MOUTH OF SUS R AT HAVRE DE GRACE, MD;39.53775;-76.0895833;USGS01580620
01580700;SWAN CREEK AT SWAN CREEK, MD;39.5226116;-76.1421745;USGS01580700
01581500;BYNUM RUN AT BEL AIR, MD;39.5414722;-76.3301111;USGS01581500
01581649;JAMES RUN NEAR BELCAMP, MD;39.49219444;-76.2591111;USGS01581649
01581700;WINTERS RUN NEAR BENSON, MD;39.51994444;-76.3729722;USGS01581700
01581752;PLUMTREE RUN NEAR BEL AIR, MD;39.49649667;-76.34745969;USGS01581752
01581753;ATKISSON RESERVOIR NEAR BEL AIR, MD;39.48552778;-76.34463889;USGS01581753
0158175320;WHEEL CREEK NEAR ABINGDON, MD;39.4817222;-76.34052778;USGS0158175320
01581757;OTTER POINT CREEK NEAR EDGEWOOD, MD;39.43927778;-76.30602778;USGS01581757
01581810;GUNPOWDER FALLS AT HOFFMANVILLE, MD;39.68980556;-76.7814722;USGS01581810
01581830;GRAVE RUN NEAR BECKLEYSVILLE, MD;39.65480556;-76.7809167;USGS01581830
01581870;GEORGES RUN NEAR BECKLEYSVILLE, MD;39.62588889;-76.77252778;USGS01581870
01581920;GUNPOWDER FALLS NEAR PARKTON, MD;39.61888889;-76.6903056;USGS01581920
01581960;BEETREE RUN AT BENTLEY SPRINGS, MD;39.6730833;-76.6751944;USGS01581960
01582000;LITTLE FALLS AT BLUE MOUNT, MD;39.6040833;-76.6204722;USGS01582000
01582500;GUNPOWDER FALLS AT GLENCOE, MD;39.54969444;-76.6361111;USGS01582500
01583100;PINEY RUN AT DOVER, MD;39.5206111;-76.76688889;USGS01583100
01583500;WESTERN RUN AT WESTERN RUN, MD;39.51077778;-76.6765;USGS01583500
01583570;POND BRANCH AT OREGON RIDGE, MD;39.48030556;-76.6875;USGS01583570
01583580;BAISMAN RUN AT BROADMOOR, MD;39.4794722;-76.67802778;USGS01583580
01583600;BEAVERDAM RUN AT COCKEYSVILLE, MD;39.4855833;-76.6457222;USGS01583600
01583800;LONG QUARTER BRANCH AT LUTHERVILLE, MD;39.42552778;-76.5965;USGS01583800
0158397967;MINEBANK RUN NEAR GLEN ARM, MD;39.41010679;-76.5560775;USGS0158397967
01584050;LONG GREEN CREEK AT GLEN ARM, MD;39.45469444;-76.47888889;USGS01584050
01584500;LITTLE GUNPOWDER FALLS AT LAUREL BROOK, MD;39.5053611;-76.43177778;USGS01584500
01585090;WHITEMARSH RUN NEAR FULLERTON, MD;39.3795833;-76.4958056;USGS01585090
01585100;WHITEMARSH RUN AT WHITE MARSH, MD;39.37052778;-76.4459167;USGS01585100
01585104;HONEYGO RUN NEAR WHITE MARSH, MD;39.383;-76.4329722;USGS01585104
01585200;WEST BRANCH HERRING RUN AT IDLEWYLDE, MD;39.37363889;-76.5843333;USGS01585200
01585219;HERRING RUN AT SINCLAIR LANE AT BALTIMORE, MD;39.318;-76.5554722;USGS01585219
01585225;MOORES RUN TRIB. NEAR TODD AVE AT BALTIMORE, MD;39.33669444;-76.5406111;USGS01585225
01585230;MOORES RUN AT RADECKE AVE AT BALTIMORE, MD;39.3300833;-76.53488889;USGS01585230
01585500;CRANBERRY BRANCH NEAR WESTMINSTER, MD;39.5933333;-76.96752778;USGS01585500
01586000;NORTH BRANCH PATAPSCO RIVER AT CEDARHURST, MD;39.50366667;-76.8848611;USGS01586000
01586210;BEAVER RUN NEAR FINKSBURG, MD;39.48944444;-76.9029444;USGS01586210
01586610;MORGAN RUN NEAR LOUISVILLE, MD;39.45188889;-76.9553056;USGS01586610
01589000;PATAPSCO RIVER AT HOLLOFIELD, MD;39.31030556;-76.7924167;USGS01589000
01589025;PATAPSCO RIVER NEAR CATONSVILLE, MD;39.25125;-76.76377778;USGS01589025
01589035;PATAPSCO RIVER NEAR ELKRIDGE, MD;39.2273333;-76.723;USGS01589035
01589100;EAST BRANCH HERBERT RUN AT ARBUTUS, MD;39.24;-76.6921944;USGS01589100
01589180;GWYNNS FALLS AT GLYNDON, MD;39.47169444;-76.81688889;USGS01589180
01589197;GWYNNS FALLS NEAR DELIGHT, MD;39.44294444;-76.7834167;USGS01589197
01589238;GWYNNS FALLS TRIBUTARY AT MCDONOGH, MD;39.40044444;-76.7704444;USGS01589238
01589290;SCOTTS LEVEL BRANCH AT ROCKDALE, MD;39.36171708;-76.761446;USGS01589290
01589300;GWYNNS FALLS AT VILLA NOVA, MD;39.34588889;-76.7331944;USGS01589300
01589305;POWDER MILL RUN NEAR LOCHEARN, MD;39.3351111;-76.7108333;USGS01589305
01589312;DEAD RUN NEAR CATONSVILLE, MD;39.29588889;-76.7440833;USGS01589312
01589315;DEAD RUN AT WOODLAWN, MD;39.31325;-76.7321111;USGS01589315
01589316;DEAD RUN TRIBUTARY NEAR WOODLAWN, MD;39.31891667;-76.7506944;USGS01589316
01589317;TRIBUTARY TO DEAD RUN TRIBUTARY AT WOODLAWN, MD;39.327;-76.74513889;USGS01589317
01589320;DEAD RUN TRIBUTARY AT WOODLAWN, MD;39.31805556;-76.73577778;USGS01589320
01589330;DEAD RUN AT FRANKLINTOWN, MD;39.3112222;-76.71663889;USGS01589330
01589352;GWYNNS FALLS AT WASHINGTON BLVD AT BALTIMORE, MD;39.2715;-76.6485556;USGS01589352
01589440;JONES FALLS AT SORRENTO, MD;39.3917222;-76.6609444;USGS01589440
01589464;STONY RUN AT RIDGEMEDE ROAD AT BALTIMORE, MD;39.3395;-76.6256944;USGS01589464
01589500;SAWMILL CREEK AT GLEN BURNIE, MD;39.17;-76.6306111;USGS01589500
01589795;SOUTH FORK JABEZ BRANCH AT MILLERSVILLE, MD;39.06825;-76.65152778;USGS01589795
01591000;PATUXENT RIVER NEAR UNITY, MD;39.23825;-77.0557222;USGS01591000
01591400;CATTAIL CREEK NEAR GLENWOOD, MD;39.2559722;-77.0510556;USGS01591400
01591610;PATUXENT RIVER BELOW BRIGHTON DAM NEAR BRIGHTON,MD;39.19219444;-77.00438889;USGS01591610
01591700;HAWLINGS RIVER NEAR SANDY SPRING, MD;39.17466667;-77.0215833;USGS01591700
01592500;PATUXENT RIV NEAR LAUREL, MD;39.1157222;-76.87375;USGS01592500
01593370;L PAX RIV TRIB ABOVE WILDE LAKE AT COLUMBIA, MD;39.22577778;-76.8700556;USGS01593370
01593450;L PAX RIV TRIB ABOVE LAKE ELKHORN NR GUILFORD, MD;39.18788889;-76.8307222;USGS01593450
01593500;LITTLE PATUXENT RIVER AT GUILFORD, MD;39.16775;-76.85125;USGS01593500
01594000;LITTLE PATUXENT RIVER AT SAVAGE, MD;39.13441667;-76.8161667;USGS01594000
01594440;PATUXENT RIVER NEAR BOWIE, MD;38.95591667;-76.6936944;USGS01594440
01594526;WESTERN BRANCH AT UPPER MARLBORO, MD;38.8142222;-76.7487222;USGS01594526
01594950;MCMILLAN F NEAR FORT PENDLETON, MD;39.27669444;-79.3903056;USGS01594950
01594963;NYDEGGER RUN NEAR GORMAN, MD;39.29752778;-79.3501667;USGS01594963
01595000;NORTH BRANCH POTOMAC RIVER AT STEYER, MD;39.30188889;-79.30688889;USGS01595000
01595300;ABRAM CREEK AT OAKMONT, WV;39.36676569;-79.17892449;USGS01595300
01595500;NORTH BRANCH POTOMAC RIVER AT KITZMILLER, MD;39.39388889;-79.1816944;USGS01595500
01595790;BLOOMINGTON LAKE NEAR ELK GARDEN, WV;39.43065106;-79.1236439;USGS01595790
01595800;NORTH BRANCH POTOMAC RIVER AT BARNUM, WV;39.4451111;-79.1108056;USGS01595800
01596050;SAVAGE RIVER NEAR AVILTON, MD;39.64319444;-79.0200278;USGS01596050
01596500;SAVAGE RIVER NEAR BARTON, MD;39.57005556;-79.1019444;USGS01596500
01597000;CRABTREE CREEK NEAR SWANTON, MD;39.50138889;-79.15875;USGS01597000
01597490;SAVAGE RIVER RESERVOIR NEAR BLOOMINGTON, MD;39.50731398;-79.1336438;USGS01597490
01597500;SAVAGE RIV BL SAVAGE RIV DAM NEAR BLOOMINGTON, MD;39.50275;-79.1239722;USGS01597500
01598500;NORTH BRANCH POTOMAC RIVER AT LUKE, MD;39.4789722;-79.0637778;USGS01598500
01598650;SAND SPRING RUN AT FROSTBURG, MD;39.6474722;-78.9362222;USGS01598650
01599000;GEORGES CREEK AT FRANKLIN, MD;39.49391667;-79.0446944;USGS01599000
01599200;LINTON CREEK NEAR LAUREL DALE, WV;39.26944444;-79.13138889;USGS01599200
01601000;Wills Creek below Hyndman, PA;39.81202897;-78.7164072;USGS01601000
01601500;WILLS CREEK NEAR CUMBERLAND, MD;39.6696111;-78.7880278;USGS01601500
01603000;NORTH BRANCH POTOMAC RIVER NEAR CUMBERLAND, MD;39.62180556;-78.7734167;USGS01603000
01604500;PATTERSON CREEK NEAR HEADSVILLE, WV;39.44314946;-78.8219649;USGS01604500
01605002;PAINTER RUN NEAR FORT ASHBY, WV;39.4856472;-78.7600181;USGS01605002
01605500;SOUTH BRANCH POTOMAC RIVER AT FRANKLIN, WV;38.63567247;-79.3378199;USGS01605500
01606000;N F SOUTH BRANCH POTOMAC RIVER AT CABINS, WV;38.9845546;-79.2336508;USGS01606000
01606500;SOUTH BRANCH POTOMAC RIVER NEAR PETERSBURG, WV;38.99122107;-79.17587059;USGS01606500
01606900;SOUTH MILL CREEK NEAR MOZER, WV;38.8548343;-79.16309189;USGS01606900
01607300;BRUSHY FORK NEAR SUGAR GROVE, WV;38.46638889;-79.31888889;USGS01607300
01607500;S F SOUTH BRANCH POTOMAC RIVER AT BRANDYWINE, WV;38.63150665;-79.2436497;USGS01607500
01608000;S F SOUTH BRANCH POTOMAC RIVER NR MOOREFIELD, WV;39.0123313;-78.9561387;USGS01608000
01608500;SOUTH BRANCH POTOMAC RIVER NEAR SPRINGFIELD, WV;39.44703879;-78.6541817;USGS01608500
01609000;TOWN CREEK NEAR OLDTOWN, MD;39.5532222;-78.555;USGS01609000
01610000;POTOMAC RIVER AT PAW PAW, WV;39.53891667;-78.45638889;USGS01610000
01610155;SIDELING HILL CREEK NEAR BELLEGROVE, MD;39.64952778;-78.34413889;USGS01610155
01610195;PARKER HOLLOW RUN AT NEEDMORE, WV;39.04277778;-78.7977778;USGS01610195
01610400;WAITES RUN NEAR WARDENSVILLE, WV;39.0427222;-78.5983333;USGS01610400
01611500;CACAPON RIVER NEAR GREAT CACAPON, WV;39.5823158;-78.3097312;USGS01611500
01613000;POTOMAC RIVER AT HANCOCK, MD;39.69755556;-78.17788889;USGS01613000
01613020;UNNAMED TRIB TO WARM SPR RUN NR BERKELEY SPR, WV;39.6058333;-78.2291667;USGS01613020
01613030;WARM SPRINGS RUN NEAR BERKELEY SPRINGS, WV;39.6405833;-78.2189444;USGS01613030
01613050;Tonoloway Creek near Needmore, PA;39.89842119;-78.132229;USGS01613050
01613095;TONOLOWAY CREEK NEAR HANCOCK, MD;39.7063611;-78.15275;USGS01613095
01613525;LICKING CREEK AT PECTONVILLE, MD;39.67627778;-78.0425278;USGS01613525
01613900;HOGUE CREEK NEAR HAYFIELD, VA;39.2145479;-78.2880592;USGS01613900
01614000;BACK CREEK NEAR JONES SPRINGS, WV;39.51204187;-78.0372224;USGS01614000
01614500;CONOCOCHEAGUE CREEK AT FAIRVIEW, MD;39.71638889;-77.8247778;USGS01614500
01615000;OPEQUON CREEK NEAR BERRYVILLE, VA;39.1747222;-78.0783333;USGS01615000
01616100;DRY MARSH RUN NEAR BERRYVILLE, VA;39.19259167;-78.0686306;USGS01616100
01616400;MILL CREEK AT BUNKER HILL, WV;39.334625;-78.0534361;USGS01616400
01616425;HOPEWELL RUN AT LEETOWN, WV;39.35463889;-77.9336111;USGS01616425
01616500;OPEQUON CREEK NEAR MARTINSBURG, WV;39.42371047;-77.9386084;USGS01616500
01617000;TUSCARORA CREEK ABOVE MARTINSBURG, WV;39.46954296;-77.9713871;USGS01617000
01617800;MARSH RUN AT GRIMES, MD;39.51455556;-77.7772222;USGS01617800
01618100;ROCKYMARSH RUN AT SCRABBLE, WV;39.4830833;-77.8318333;USGS01618100
01619000;ANTIETAM CREEK NEAR WAYNESBORO, PA;39.71625;-77.60663889;USGS01619000
01619500;ANTIETAM CREEK NEAR SHARPSBURG, MD;39.44977778;-77.7301944;USGS01619500
01620500;NORTH RIVER NEAR STOKESVILLE, VA;38.335;-79.2391667;USGS01620500
01621050;MUDDY CREEK AT MOUNT CLINTON, VA;38.48679008;-78.96030749;USGS01621050
01622000;NORTH RIVER NEAR BURKETOWN, VA;38.3404051;-78.9136385;USGS01622000
01625000;MIDDLE RIVER NEAR GROTTOES, VA;38.26179616;-78.8619703;USGS01625000
01626000;SOUTH RIVER NEAR WAYNESBORO, VA;38.0576362;-78.90807949;USGS01626000
01626850;SOUTH RIVER NEAR DOOMS, VA;38.08874648;-78.8769683;USGS01626850
01627500;SOUTH RIVER AT HARRISTON, VA;38.21874208;-78.8366915;USGS01627500
01628500;S F SHENANDOAH RIVER NEAR LYNNWOOD, VA;38.32262796;-78.7547457;USGS01628500
01629500;S F SHENANDOAH RIVER NEAR LURAY, VA;38.6462305;-78.5347329;USGS01629500
01631000;S F SHENANDOAH RIVER AT FRONT ROYAL, VA;38.91400059;-78.21083388;USGS01631000
01632000;N F SHENANDOAH RIVER AT COOTES STORE, VA;38.63706254;-78.852803;USGS01632000
01632082;LINVILLE CREEK AT BROADWAY, VA;38.60678588;-78.803357;USGS01632082
01632900;SMITH CREEK NEAR NEW MARKET, VA;38.69345016;-78.6427935;USGS01632900
01633000;N F SHENANDOAH RIVER AT MOUNT JACKSON, VA;38.74567048;-78.6389042;USGS01633000
01634000;N F SHENANDOAH RIVER NEAR STRASBURG, VA;38.9767759;-78.3361152;USGS01634000
01634500;CEDAR CREEK NEAR WINCHESTER, VA;39.0812176;-78.3294486;USGS01634500
01635500;PASSAGE CREEK NEAR BUCKTON, VA;38.95816564;-78.2666685;USGS01635500
01636316;SPOUT RUN AT RT 621 NEAR MILLWOOD, VA;39.067025;-78.0037528;USGS01636316
01636464;BULLSKIN RUN BELOW KABLETOWN, WV;39.2115833;-77.8348611;USGS01636464
01636500;SHENANDOAH RIVER AT MILLVILLE, WV;39.28204576;-77.7891606;USGS01636500
01636690;PINEY RUN NEAR LOVETTSVILLE, VA;39.3108333;-77.7185;USGS01636690
01637500;CATOCTIN CREEK NEAR MIDDLETOWN, MD;39.42725;-77.5561667;USGS01637500
01638350;S F CATOCTIN CREEK AT RT 698 NEAR WATERFORD, VA;39.1911111;-77.6154444;USGS01638350
01638420;N F CATOCTIN CREEK AT RT 681 NEAR WATERFORD, VA;39.205;-77.62388889;USGS01638420
01638480;CATOCTIN CREEK AT TAYLORSTOWN, VA;39.25510206;-77.5763778;USGS01638480
01638500;POTOMAC RIVER AT POINT OF ROCKS, MD;39.2735833;-77.5431111;USGS01638500
01639000;MONOCACY RIVER AT BRIDGEPORT, MD;39.6788333;-77.2345;USGS01639000
01639500;BIG PIPE CREEK AT BRUCEVILLE, MD;39.6123611;-77.2374444;USGS01639500
01640975;HUNTING CREEK NEAR THURMONT,MD;39.63009775;-77.45526548;USGS01640975
01642190;MONOCACY RIVER AT MONOCACY BLVD AT FREDERICK, MD;39.4434352;-77.3824848;USGS01642190
01643000;MONOCACY RIVER AT JUG BRIDGE NEAR FREDERICK, MD;39.4028333;-77.3660833;USGS01643000
01643395;SOPER BRANCH AT HYATTSTOWN, MD;39.27530556;-77.3036667;USGS01643395
01643500;BENNETT CREEK AT PARK MILLS, MD;39.29413889;-77.4070833;USGS01643500
01643590;LIMESTONE BRANCH NEAR LEESBURG, VA;39.1676111;-77.5359167;USGS01643590
01643700;GOOSE CREEK NEAR MIDDLEBURG, VA;38.98649818;-77.7966614;USGS01643700
01643805;N F GOOSE CREEK AT RT 729 NEAR LINCOLN, VA;39.07230556;-77.6839444;USGS01643805
01643880;BEAVERDAM CREEK AT RT 734 NEAR MOUNTVILLE, VA;39.0377222;-77.72225;USGS01643880
01644000;GOOSE CREEK NEAR LEESBURG, VA;39.01955309;-77.5774918;USGS01644000
01644148;POTOMAC RIVER AT EDWARDS FERRY NEAR POOLESVILLE,MD;39.09863889;-77.47125;USGS01644148
01644280;BROAD RUN NEAR LEESBURG, VA;39.04641667;-77.43238889;USGS01644280
01644371;LITTLE SENECA CREEK TRIBUTARY NEAR CLARKSBURG, MD;39.23149456;-77.25581728;USGS01644371
01644372;LITTLE SENECA CREEK TRIBUTARY AT BRINK, MD;39.22288366;-77.2491504;USGS01644372
01644375;LITTLE SENECA CREEK TRIBUTARY NEAR GERMANTOWN, MD;39.1989949;-77.27498388;USGS01644375
01644380;CABIN BRANCH NEAR BOYDS, MD;39.2066111;-77.2885833;USGS01644380
01644388;TEN MILE CREEK NEAR CLARKSBURG, MD;39.22338889;-77.31225;USGS01644388
01644390;TEN MILE CREEK NEAR BOYDS, MD;39.216;-77.3164167;USGS01644390
01645000;SENECA CREEK AT DAWSONVILLE, MD;39.1280833;-77.33577778;USGS01645000
01645704;DIFFICULT RUN ABOVE FOX LAKE NEAR FAIRFAX, VA;38.88469518;-77.3324293;USGS01645704
01645762;S F LITTLE DIFFICULT RUN ABOVE MOUTH NR VIENNA, VA;38.90888916;-77.3382627;USGS01645762
01646000;DIFFICULT RUN NEAR GREAT FALLS, VA;38.97594346;-77.24581439;USGS01646000
01646305;DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA;38.95977716;-77.1756743;USGS01646305
01646500;POTOMAC RIVER NEAR WASH, DC LITTLE FALLS PUMP STA;38.94977778;-77.12763889;USGS01646500
01647600;POTOMAC RIVER AT WISCONSIN AVE, WASHINGTON, DC;38.9033611;-77.0676667;USGS01647600
01647850;TURKEY BRANCH NEAR ROCKVILLE, MD;39.0684722;-77.08175;USGS01647850
01648000;ROCK CREEK AT SHERRILL DRIVE WASHINGTON, DC;38.9725;-77.04;USGS01648000
01648010;ROCK CREEK AT JOYCE RD WASHINGTON, DC;38.9602773;-77.0417548;USGS01648010
01649150;PAINT BRANCH TRIBUTARY NEAR COLESVILLE, MD;39.0884973;-76.989282;USGS01649150
01649190;PAINT BRANCH NEAR COLLEGE PARK, MD;39.03313889;-76.96427778;USGS01649190
01649500;NORTHEAST BRANCH ANACOSTIA RIVER AT RIVERDALE, MD;38.96025;-76.9259722;USGS01649500
01650500;NORTHWEST BRANCH ANACOSTIA RIVER NR COLESVILLE, MD;39.06566667;-77.0293333;USGS01650500
01650800;SLIGO CREEK NEAR TAKOMA PARK, MD;38.9862222;-77.0048611;USGS01650800
01651000;NORTHWEST BR ANACOSTIA RIVER NR HYATTSVILLE, MD;38.9523333;-76.9660556;USGS01651000
01651750;ANACOSTIA RIVER AQUATIC GARDENS AT WASHINGTON, DC;38.9145;-76.9505;USGS01651750
01651770;HICKEY RUN AT NATIONAL ARBORETUM AT WASHINGTON, DC;38.91680556;-76.9692222;USGS01651770
01651800;WATTS BRANCH AT WASHINGTON, DC;38.9011111;-76.9421944;USGS01651800
01652500;FOURMILE RUN AT ALEXANDRIA, VA;38.8433333;-77.0858611;USGS01652500
01652545;FOURMILE RUN ABOVE HIGHWAY 1 AT ALEXANDRIA, VA;38.8402222;-77.0533056;USGS01652545
0165258890;POTOMAC RIVER AT CAMERON ST DOCK AT ALEXANDRIA, VA;38.80527778;-77.0383333;USGS0165258890
01653000;CAMERON RUN AT ALEXANDRIA, VA;38.8065021;-77.1097011;USGS01653000
01653600;PISCATAWAY CREEK AT PISCATAWAY, MD;38.70577778;-76.9661944;USGS01653600
01654000;ACCOTINK CREEK NEAR ANNANDALE, VA;38.81289066;-77.2283158;USGS01654000
01654500;LONG BRANCH NEAR ANNANDALE, VA;38.8109462;-77.2349827;USGS01654500
01656000;CEDAR RUN NEAR CATLETT, VA;38.63678689;-77.6249897;USGS01656000
01656903;FLATLICK BRANCH ABOVE FROG BRANCH AT CHANTILLY, VA;38.8823899;-77.4319047;USGS01656903
01658000;MATTAWOMAN CREEK NEAR POMONKEY, MD;38.59613889;-77.05602778;USGS01658000
01658500;S F QUANTICO CREEK NEAR INDEPENDENT HILL, VA;38.5873427;-77.4285958;USGS01658500
01660400;AQUIA CREEK NEAR GARRISONVILLE, VA;38.49040138;-77.4335942;USGS01660400
01660920;ZEKIAH SWAMP RUN NEAR NEWTOWN, MD;38.4905833;-76.9270833;USGS01660920
01661050;ST CLEMENT CREEK NEAR CLEMENTS, MD;38.33330556;-76.725;USGS01661050
01661500;ST MARYS RIVER AT GREAT MILLS, MD;38.24175;-76.5036667;USGS01661500
01662800;BATTLE RUN NEAR LAUREL MILLS, VA;38.65567564;-78.0738869;USGS01662800
01663500;HAZEL RIVER AT RIXEYVILLE, VA;38.59178867;-77.9649962;USGS01663500
01664000;RAPPAHANNOCK RIVER AT REMINGTON, VA;38.53067996;-77.8136045;USGS01664000
01665500;RAPIDAN RIVER NEAR RUCKERSVILLE, VA;38.28068606;-78.340007;USGS01665500
01666500;ROBINSON RIVER NEAR LOCUST DALE, VA;38.32513047;-78.0955557;USGS01666500
01667500;RAPIDAN RIVER NEAR CULPEPER, VA;38.35040774;-77.9749972;USGS01667500
01668000;RAPPAHANNOCK RIVER NEAR FREDERICKSBURG, VA;38.30846178;-77.52915268;USGS01668000
0166818623;MILL CREEK ABV PEUMANSEND CREEK NR PORT ROYAL, VA;38.1296111;-77.2321667;USGS0166818623
